datetime,weather,temp,humidity,windspeed,casual,registered
2012-03-09 03:00:00,1,18.86,77,35.0,0,7
2012-03-09 04:00:00,3,16.4,66,19.0,0,1
2012-03-09 05:00:00,3,16.4,66,19.0,2,27
2012-03-09 06:00:00,2,16.4,50,24.0,2,83
2012-03-09 07:00:00,2,15.58,40,20.0,6,262
2012-03-09 08:00:00,2,13.94,42,35.0,17,484
2012-03-09 09:00:00,2,13.94,42,35.0,17,267
2012-03-09 10:00:00,2,13.94,36,33.0,14,145
2012-03-09 11:00:00,2,14.76,34,24.0,17,170
2012-03-09 12:00:00,1,14.76,34,28.0,27,174
2012-03-09 13:00:00,2,15.58,29,26.0,49,175
2012-03-09 14:00:00,1,17.22,28,31.0,49,129
2012-03-09 15:00:00,1,18.86,24,17.0,50,188
2012-03-09 16:00:00,1,19.68,23,28.0,51,292
2012-03-09 17:00:00,1,18.86,24,26.0,68,498
2012-03-09 18:00:00,1,18.04,26,35.0,30,440
2012-03-09 19:00:00,1,17.22,28,41.0,12,232
2012-03-09 20:00:00,1,15.58,32,24.0,3,156
2012-03-09 21:00:00,1,14.76,34,22.0,8,133
2012-03-09 22:00:00,1,13.94,31,33.0,7,100
2012-03-09 23:00:00,1,13.12,33,20.0,9,77
2012-03-10 00:00:00,1,12.3,36,24.0,9,68
2012-03-10 01:00:00,1,12.3,36,17.0,1,50
2012-03-10 02:00:00,1,10.66,41,17.0,12,30
2012-03-10 03:00:00,1,10.66,41,20.0,0,16
2012-03-10 04:00:00,1,9.84,41,24.0,1,3
2012-03-10 05:00:00,1,9.02,42,19.0,3,7
2012-03-10 06:00:00,1,9.02,44,19.0,1,11
2012-03-10 07:00:00,1,9.02,44,17.0,4,36
2012-03-10 08:00:00,1,9.02,44,20.0,15,96
2012-03-10 09:00:00,1,9.84,41,22.0,21,127
2012-03-10 10:00:00,1,10.66,35,28.0,47,176
2012-03-10 11:00:00,1,12.3,33,22.0,56,218
2012-03-10 12:00:00,1,12.3,33,22.0,88,241
2012-03-10 13:00:00,1,13.12,29,19.0,89,268
2012-03-10 14:00:00,1,13.94,27,19.0,117,262
2012-03-10 15:00:00,1,13.94,25,0.0,132,274
2012-03-10 16:00:00,1,14.76,23,0.0,115,275
2012-03-10 17:00:00,1,14.76,23,0.0,104,250
2012-03-10 18:00:00,1,14.76,21,6.0,67,230
2012-03-10 19:00:00,1,13.94,25,0.0,25,159
2012-03-10 20:00:00,1,13.12,33,9.0,20,101
2012-03-10 21:00:00,1,12.3,39,15.0,16,94
2012-03-10 22:00:00,1,10.66,44,11.0,19,81
2012-03-10 23:00:00,1,10.66,41,13.0,6,77
2012-03-11 00:00:00,1,10.66,44,6.0,7,62
2012-03-11 01:00:00,1,9.84,52,11.0,4,57
2012-03-11 03:00:00,1,9.84,60,9.0,15,51
2012-03-11 04:00:00,1,9.84,60,9.0,7,15
2012-03-11 05:00:00,1,9.84,60,11.0,2,5
2012-03-11 06:00:00,1,9.84,70,11.0,2,8
2012-03-11 07:00:00,1,9.02,69,9.0,2,15
2012-03-11 08:00:00,1,9.02,69,9.0,4,68
2012-03-11 09:00:00,1,10.66,60,15.0,20,70
2012-03-11 10:00:00,1,13.12,49,19.0,71,147
2012-03-11 11:00:00,1,14.76,43,19.0,90,209
2012-03-11 12:00:00,1,16.4,37,20.0,146,264
2012-03-11 13:00:00,1,17.22,41,20.0,176,288
2012-03-11 14:00:00,1,18.86,31,19.0,212,289
2012-03-11 15:00:00,1,20.5,29,20.0,201,286
2012-03-11 16:00:00,1,20.5,31,24.0,208,301
2012-03-11 17:00:00,1,21.32,27,20.0,199,299
2012-03-11 18:00:00,1,21.32,29,19.0,133,256
2012-03-11 19:00:00,1,20.5,31,19.0,55,203
2012-03-11 20:00:00,1,18.04,47,15.0,42,129
2012-03-11 21:00:00,1,17.22,54,15.0,37,110
2012-03-11 22:00:00,1,16.4,54,13.0,13,81
2012-03-11 23:00:00,1,16.4,50,11.0,12,40
2012-03-12 00:00:00,1,15.58,54,13.0,4,20
2012-03-12 01:00:00,1,15.58,50,9.0,1,9
2012-03-12 02:00:00,1,15.58,54,7.0,4,5
2012-03-12 03:00:00,1,14.76,50,9.0,0,2
2012-03-12 04:00:00,1,13.94,61,13.0,0,3
2012-03-12 05:00:00,1,13.94,61,13.0,1,15
2012-03-12 06:00:00,1,13.94,57,7.0,2,86
2012-03-12 07:00:00,1,13.94,53,7.0,9,259
2012-03-12 08:00:00,1,13.94,61,9.0,17,547
2012-03-12 09:00:00,1,15.58,54,11.0,21,260
2012-03-12 10:00:00,1,16.4,50,15.0,39,98
2012-03-12 11:00:00,1,18.04,44,15.0,39,111
2012-03-12 12:00:00,1,19.68,39,15.0,59,162
2012-03-12 13:00:00,2,22.14,32,17.0,74,176
2012-03-12 14:00:00,2,23.78,32,19.0,76,145
2012-03-12 15:00:00,1,22.96,40,9.0,74,159
2012-03-12 16:00:00,1,25.42,35,30.0,77,255
2012-03-12 17:00:00,2,25.42,38,28.0,87,557
2012-03-12 18:00:00,2,24.6,43,13.0,89,623
2012-03-12 19:00:00,2,22.96,49,15.0,67,379
2012-03-12 20:00:00,2,22.96,49,15.0,49,237
2012-03-12 21:00:00,2,22.14,56,15.0,22,183
2012-03-12 22:00:00,2,22.96,56,15.0,17,116
2012-03-12 23:00:00,1,22.96,56,15.0,10,53
2012-03-13 00:00:00,2,22.96,52,13.0,5,21
2012-03-13 01:00:00,2,21.32,59,15.0,2,14
2012-03-13 02:00:00,3,21.32,72,20.0,0,1
2012-03-13 03:00:00,3,21.32,72,20.0,0,2
2012-03-13 04:00:00,2,18.86,82,13.0,0,1
2012-03-13 05:00:00,2,18.86,82,13.0,0,24
2012-03-13 06:00:00,3,18.86,82,13.0,5,108
2012-03-13 07:00:00,2,18.86,82,19.0,16,292
2012-03-13 08:00:00,1,18.86,82,19.0,22,571
2012-03-13 09:00:00,1,19.68,82,19.0,18,324
2012-03-13 10:00:00,1,21.32,77,15.0,28,115
2012-03-13 11:00:00,1,22.14,73,19.0,64,155
2012-03-13 12:00:00,1,24.6,60,19.0,47,197
2012-03-13 13:00:00,1,24.6,60,26.0,53,180
2012-03-13 14:00:00,1,26.24,53,22.0,52,160
2012-03-13 15:00:00,1,28.7,39,15.0,68,196
2012-03-13 16:00:00,1,29.52,34,26.0,53,312
2012-03-13 17:00:00,1,28.7,37,7.0,62,614
2012-03-13 18:00:00,1,28.7,34,20.0,96,638
2012-03-13 19:00:00,1,26.24,47,15.0,50,429
2012-03-13 20:00:00,1,24.6,49,11.0,45,306
2012-03-13 21:00:00,1,23.78,56,7.0,44,200
2012-03-13 22:00:00,1,22.96,60,6.0,24,146
2012-03-13 23:00:00,1,22.96,56,9.0,8,79
2012-03-14 00:00:00,1,22.14,60,7.0,5,34
2012-03-14 01:00:00,1,21.32,63,6.0,2,25
2012-03-14 02:00:00,1,20.5,68,13.0,0,2
2012-03-14 03:00:00,1,19.68,72,13.0,1,3
2012-03-14 04:00:00,1,19.68,67,6.0,1,4
2012-03-14 05:00:00,1,18.04,82,9.0,2,25
2012-03-14 06:00:00,1,18.04,82,6.0,1,120
2012-03-14 07:00:00,1,18.04,82,7.0,20,348
2012-03-14 08:00:00,1,18.04,82,0.0,34,628
2012-03-14 09:00:00,1,21.32,68,0.0,26,325
2012-03-14 10:00:00,1,22.96,56,7.0,38,150
2012-03-14 11:00:00,2,25.42,41,11.0,65,155
2012-03-14 12:00:00,2,26.24,29,0.0,55,212
2012-03-14 13:00:00,1,27.06,27,15.0,57,197
2012-03-14 14:00:00,1,28.7,23,22.0,61,163
2012-03-14 15:00:00,1,28.7,24,0.0,86,197
2012-03-14 16:00:00,1,29.52,25,13.0,78,278
2012-03-14 17:00:00,1,28.7,28,6.0,140,642
2012-03-14 18:00:00,1,28.7,32,0.0,102,647
2012-03-14 19:00:00,1,26.24,33,11.0,70,402
2012-03-14 20:00:00,1,25.42,35,7.0,44,286
2012-03-14 21:00:00,1,24.6,40,6.0,47,241
2012-03-14 22:00:00,1,21.32,55,9.0,43,159
2012-03-14 23:00:00,1,22.96,43,11.0,19,72
2012-03-15 00:00:00,1,22.14,49,9.0,14,46
2012-03-15 01:00:00,1,20.5,59,7.0,15,8
2012-03-15 02:00:00,1,20.5,59,0.0,14,5
2012-03-15 03:00:00,1,20.5,63,0.0,0,7
2012-03-15 04:00:00,1,18.04,77,7.0,11,3
2012-03-15 05:00:00,1,18.86,67,0.0,2,24
2012-03-15 06:00:00,1,18.04,72,6.0,4,113
2012-03-15 07:00:00,1,18.04,72,6.0,14,367
2012-03-15 08:00:00,1,18.04,77,7.0,21,602
2012-03-15 09:00:00,1,19.68,77,6.0,30,285
2012-03-15 10:00:00,1,21.32,68,7.0,34,130
2012-03-15 11:00:00,1,22.96,60,9.0,60,151
2012-03-15 12:00:00,2,25.42,50,9.0,59,206
2012-03-15 13:00:00,2,27.06,41,6.0,62,211
2012-03-15 14:00:00,2,29.52,30,7.0,81,177
2012-03-15 15:00:00,1,29.52,32,15.0,100,187
2012-03-15 16:00:00,1,29.52,37,26.0,95,331
2012-03-15 17:00:00,1,28.7,39,17.0,79,634
2012-03-15 18:00:00,1,27.06,44,19.0,98,648
2012-03-15 19:00:00,2,26.24,50,13.0,72,353
2012-03-15 20:00:00,2,23.78,60,24.0,60,270
2012-03-15 21:00:00,1,22.14,68,19.0,36,207
2012-03-15 22:00:00,1,21.32,68,9.0,32,137
2012-03-15 23:00:00,1,19.68,72,13.0,12,85
2012-03-16 00:00:00,1,18.04,77,17.0,8,49
2012-03-16 01:00:00,2,17.22,82,22.0,4,22
2012-03-16 02:00:00,2,17.22,82,13.0,0,4
2012-03-16 03:00:00,2,16.4,87,19.0,0,3
2012-03-16 04:00:00,2,16.4,87,17.0,0,3
2012-03-16 05:00:00,2,16.4,87,15.0,2,30
2012-03-16 06:00:00,2,16.4,87,11.0,3,96
2012-03-16 07:00:00,2,16.4,87,13.0,13,265
2012-03-16 08:00:00,2,16.4,87,15.0,28,534
2012-03-16 09:00:00,2,17.22,82,0.0,35,277
2012-03-16 10:00:00,2,16.4,87,6.0,44,136
2012-03-16 11:00:00,2,18.04,77,0.0,40,167
2012-03-16 12:00:00,2,18.04,82,9.0,72,222
2012-03-16 13:00:00,2,18.86,77,6.0,52,208
2012-03-16 14:00:00,2,19.68,72,0.0,56,146
2012-03-16 15:00:00,3,18.86,82,7.0,19,88
2012-03-16 16:00:00,3,19.68,77,0.0,18,111
2012-03-16 17:00:00,3,19.68,82,6.0,23,235
2012-03-16 18:00:00,3,19.68,82,6.0,31,377
2012-03-16 19:00:00,2,18.86,88,0.0,23,273
2012-03-16 20:00:00,1,18.86,88,0.0,31,204
2012-03-16 21:00:00,2,18.04,94,0.0,8,144
2012-03-16 22:00:00,2,18.04,94,0.0,16,132
2012-03-16 23:00:00,2,18.04,94,0.0,22,104
2012-03-17 00:00:00,2,18.04,94,6.0,13,87
2012-03-17 01:00:00,2,18.04,94,0.0,12,57
2012-03-17 02:00:00,2,18.04,88,0.0,10,32
2012-03-17 03:00:00,2,18.04,88,0.0,2,24
2012-03-17 04:00:00,2,17.22,94,0.0,0,2
2012-03-17 05:00:00,2,17.22,94,6.0,5,3
2012-03-17 06:00:00,2,17.22,94,13.0,1,29
2012-03-17 07:00:00,2,16.4,100,9.0,29,57
2012-03-17 08:00:00,2,17.22,94,7.0,63,155
2012-03-17 09:00:00,2,18.04,88,6.0,104,217
2012-03-17 10:00:00,2,20.5,77,6.0,140,303
2012-03-17 11:00:00,2,21.32,77,9.0,226,359
2012-03-17 12:00:00,1,22.96,68,11.0,286,365
2012-03-17 13:00:00,1,24.6,60,7.0,286,400
2012-03-17 14:00:00,1,25.42,53,6.0,352,338
2012-03-17 15:00:00,1,26.24,53,9.0,357,322
2012-03-17 16:00:00,1,26.24,50,0.0,367,318
2012-03-17 17:00:00,1,26.24,50,9.0,291,357
2012-03-17 18:00:00,1,25.42,57,20.0,221,339
2012-03-17 19:00:00,1,23.78,64,19.0,155,262
2012-03-17 20:00:00,1,22.96,64,13.0,89,182
2012-03-17 21:00:00,1,22.14,68,11.0,54,169
2012-03-17 22:00:00,1,22.14,68,0.0,58,153
2012-03-17 23:00:00,1,20.5,77,11.0,34,151
2012-03-18 00:00:00,1,18.86,88,13.0,27,80
2012-03-18 01:00:00,1,18.86,82,9.0,25,88
2012-03-18 02:00:00,2,18.86,82,7.0,15,41
2012-03-18 03:00:00,2,18.04,88,9.0,3,15
2012-03-18 04:00:00,2,17.22,94,11.0,6,8
2012-03-18 05:00:00,2,16.4,94,7.0,0,6
2012-03-18 06:00:00,2,16.4,94,7.0,2,9
2012-03-18 07:00:00,3,17.22,88,11.0,17,25
2012-03-18 08:00:00,2,17.22,88,7.0,25,71
2012-03-18 09:00:00,2,17.22,88,6.0,65,113
2012-03-18 10:00:00,2,17.22,88,7.0,139,212
2012-03-18 11:00:00,2,18.04,82,11.0,129,239
2012-03-18 12:00:00,2,18.04,88,9.0,222,281
2012-03-18 13:00:00,2,18.86,82,11.0,198,346
2012-03-18 14:00:00,2,20.5,77,6.0,218,303
2012-03-18 15:00:00,1,22.14,68,6.0,240,314
2012-03-18 16:00:00,1,22.14,73,6.0,229,312
2012-03-18 17:00:00,1,22.96,64,6.0,233,308
2012-03-18 18:00:00,1,22.96,64,11.0,165,294
2012-03-18 19:00:00,1,22.96,64,11.0,118,234
2012-03-18 20:00:00,1,21.32,77,9.0,59,139
2012-03-18 21:00:00,1,21.32,72,6.0,44,129
2012-03-18 22:00:00,1,20.5,77,7.0,21,79
2012-03-18 23:00:00,1,19.68,82,11.0,7,39
2012-03-19 00:00:00,1,19.68,82,7.0,4,19
2012-03-19 01:00:00,1,18.86,88,7.0,0,15
2012-03-19 02:00:00,1,18.86,88,11.0,1,7
2012-03-19 03:00:00,1,18.86,88,6.0,0,2
2012-03-19 04:00:00,1,18.04,94,0.0,0,3
2012-03-19 05:00:00,1,18.04,94,0.0,0,31
2012-03-19 06:00:00,1,18.86,88,9.0,2,118
2012-03-19 07:00:00,1,18.86,88,13.0,25,329
2012-03-19 08:00:00,1,18.86,88,7.0,16,563
2012-03-19 09:00:00,1,20.5,72,11.0,55,276
2012-03-19 10:00:00,1,21.32,72,9.0,56,128
2012-03-19 11:00:00,1,22.96,68,11.0,56,145
2012-03-19 12:00:00,1,24.6,64,17.0,71,211
2012-03-19 13:00:00,1,25.42,61,17.0,69,194
2012-03-19 14:00:00,2,26.24,57,13.0,60,200
2012-03-19 15:00:00,1,26.24,57,15.0,97,189
2012-03-19 16:00:00,1,27.06,50,15.0,65,320
2012-03-19 17:00:00,1,26.24,53,15.0,106,615
2012-03-19 18:00:00,1,26.24,57,17.0,120,681
2012-03-19 19:00:00,1,25.42,61,15.0,86,463
2012-03-19 20:00:00,1,24.6,64,15.0,34,296
2012-03-19 21:00:00,1,24.6,64,11.0,33,190
2012-03-19 22:00:00,2,22.96,73,11.0,17,131
2012-03-19 23:00:00,2,22.96,78,9.0,9,45
2012-03-20 00:00:00,2,22.96,78,6.0,5,24
2012-03-20 01:00:00,1,22.14,88,0.0,6,9
2012-03-20 02:00:00,1,22.14,88,6.0,2,8
2012-03-20 03:00:00,2,22.14,88,0.0,0,3
2012-03-20 04:00:00,2,21.32,88,9.0,0,6
2012-03-20 05:00:00,2,21.32,94,0.0,0,20
2012-03-20 06:00:00,2,21.32,94,11.0,6,94
2012-03-20 07:00:00,3,21.32,94,15.0,3,167
2012-03-20 08:00:00,2,21.32,88,7.0,28,488
2012-03-20 09:00:00,2,22.14,88,11.0,41,284
2012-03-20 10:00:00,1,22.14,88,13.0,44,119
2012-03-20 11:00:00,1,23.78,83,9.0,74,156
2012-03-20 12:00:00,1,24.6,78,17.0,56,205
2012-03-20 13:00:00,1,24.6,78,13.0,77,207
2012-03-20 14:00:00,2,24.6,73,11.0,66,182
2012-03-20 15:00:00,2,25.42,69,7.0,67,177
2012-03-20 16:00:00,1,25.42,66,15.0,99,332
2012-03-20 17:00:00,1,24.6,73,13.0,108,642
2012-03-20 18:00:00,1,24.6,69,17.0,136,665
2012-03-20 19:00:00,1,23.78,73,9.0,75,480
2012-03-20 20:00:00,1,23.78,68,6.0,78,299
2012-03-20 21:00:00,1,22.96,73,0.0,38,239
2012-03-20 22:00:00,1,22.14,77,0.0,32,156
2012-03-20 23:00:00,1,21.32,83,0.0,10,80
2012-03-21 00:00:00,1,21.32,88,0.0,4,29
2012-03-21 01:00:00,1,21.32,83,6.0,4,22
2012-03-21 02:00:00,1,20.5,88,9.0,2,8
2012-03-21 03:00:00,2,20.5,88,13.0,1,7
2012-03-21 04:00:00,2,20.5,88,9.0,0,4
2012-03-21 05:00:00,2,20.5,88,9.0,4,35
2012-03-21 06:00:00,2,19.68,94,15.0,10,139
2012-03-21 07:00:00,3,19.68,94,13.0,34,338
2012-03-21 08:00:00,3,19.68,94,7.0,33,502
2012-03-21 09:00:00,2,20.5,88,11.0,38,255
2012-03-21 10:00:00,2,21.32,83,11.0,30,124
2012-03-21 11:00:00,2,21.32,83,11.0,38,154
2012-03-21 12:00:00,2,22.14,77,0.0,58,171
2012-03-21 13:00:00,2,22.14,83,0.0,81,222
2012-03-21 14:00:00,2,22.96,78,0.0,74,151
2012-03-21 15:00:00,2,22.96,78,0.0,68,175
2012-03-21 16:00:00,1,23.78,73,0.0,91,287
2012-03-21 17:00:00,1,24.6,69,6.0,113,616
2012-03-21 18:00:00,1,24.6,69,0.0,152,627
2012-03-21 19:00:00,1,24.6,64,0.0,86,496
2012-03-21 20:00:00,1,22.96,78,6.0,76,298
2012-03-21 21:00:00,1,22.14,83,7.0,47,204
2012-03-21 22:00:00,1,21.32,83,11.0,41,156
2012-03-21 23:00:00,1,22.14,77,0.0,37,88
2012-03-22 00:00:00,1,21.32,83,6.0,9,32
2012-03-22 01:00:00,1,21.32,83,6.0,14,16
2012-03-22 02:00:00,1,21.32,83,6.0,1,5
2012-03-22 03:00:00,1,21.32,83,6.0,0,7
2012-03-22 04:00:00,2,19.68,100,6.0,0,6
2012-03-22 05:00:00,2,19.68,100,6.0,2,32
2012-03-22 06:00:00,2,19.68,100,6.0,10,126
2012-03-22 07:00:00,2,19.68,100,6.0,29,332
2012-03-22 08:00:00,2,20.5,94,6.0,51,598
2012-03-22 09:00:00,2,20.5,94,6.0,41,277
2012-03-22 10:00:00,2,20.5,100,6.0,32,110
2012-03-22 11:00:00,2,21.32,94,0.0,53,166
2012-03-22 12:00:00,2,22.14,88,13.0,48,224
2012-03-22 13:00:00,1,23.78,78,6.0,83,215
2012-03-22 14:00:00,1,24.6,73,7.0,96,161
2012-03-22 15:00:00,1,25.42,69,13.0,102,202
2012-03-22 16:00:00,1,26.24,65,13.0,125,300
2012-03-22 17:00:00,1,27.06,65,11.0,154,656
2012-03-22 18:00:00,1,27.06,65,11.0,147,654
2012-03-22 19:00:00,1,27.06,61,0.0,117,469
2012-03-22 20:00:00,1,25.42,73,19.0,64,360
2012-03-22 21:00:00,1,23.78,78,11.0,66,308
2012-03-22 22:00:00,1,22.96,83,13.0,56,164
2012-03-22 23:00:00,1,22.96,83,6.0,34,117
2012-03-23 00:00:00,1,22.96,83,0.0,30,65
2012-03-23 01:00:00,1,22.14,88,0.0,18,32
2012-03-23 02:00:00,1,22.14,88,6.0,12,20
2012-03-23 03:00:00,1,21.32,88,7.0,4,6
2012-03-23 04:00:00,2,20.5,94,7.0,0,3
2012-03-23 05:00:00,2,20.5,94,0.0,5,29
2012-03-23 06:00:00,2,20.5,88,0.0,6,110
2012-03-23 07:00:00,2,20.5,93,9.0,28,318
2012-03-23 08:00:00,2,20.5,94,9.0,47,615
2012-03-23 09:00:00,2,21.32,90,6.0,75,305
2012-03-23 10:00:00,2,22.96,88,7.0,125,150
2012-03-23 11:00:00,2,25.42,73,7.0,131,187
2012-03-23 12:00:00,2,27.06,61,15.0,199,272
2012-03-23 13:00:00,2,28.7,48,0.0,172,256
2012-03-23 14:00:00,2,29.52,42,7.0,208,224
2012-03-23 15:00:00,2,29.52,42,9.0,191,281
2012-03-23 16:00:00,2,29.52,42,11.0,219,370
2012-03-23 17:00:00,2,29.52,42,11.0,264,693
2012-03-23 18:00:00,1,28.7,45,11.0,237,593
2012-03-23 19:00:00,1,27.06,50,13.0,213,473
2012-03-23 20:00:00,1,27.06,47,9.0,117,328
2012-03-23 21:00:00,1,25.42,53,7.0,64,220
2012-03-23 22:00:00,1,24.6,64,19.0,53,218
2012-03-23 23:00:00,1,24.6,69,17.0,51,125
2012-03-24 00:00:00,1,23.78,68,0.0,45,111
2012-03-24 01:00:00,1,22.96,73,6.0,20,108
2012-03-24 02:00:00,1,22.14,77,7.0,14,55
2012-03-24 03:00:00,1,22.14,77,7.0,10,22
2012-03-24 04:00:00,1,21.32,83,6.0,1,6
2012-03-24 05:00:00,2,21.32,83,11.0,0,4
2012-03-24 06:00:00,2,21.32,83,11.0,4,24
2012-03-24 07:00:00,2,20.5,88,9.0,25,45
2012-03-24 08:00:00,2,20.5,94,13.0,41,113
2012-03-24 09:00:00,2,21.32,83,9.0,96,153
2012-03-24 10:00:00,2,21.32,88,13.0,148,197
2012-03-24 11:00:00,2,20.5,94,13.0,98,175
2012-03-24 12:00:00,3,21.32,94,15.0,61,122
2012-03-24 13:00:00,3,21.32,94,17.0,62,134
2012-03-24 14:00:00,3,21.32,88,24.0,63,160
2012-03-24 15:00:00,3,20.5,94,28.0,118,172
2012-03-24 16:00:00,3,20.5,94,20.0,49,128
2012-03-24 17:00:00,3,20.5,88,15.0,47,68
2012-03-24 18:00:00,3,18.86,94,15.0,27,110
2012-03-24 19:00:00,3,18.86,94,9.0,28,105
2012-03-24 20:00:00,3,18.04,100,13.0,31,80
2012-03-24 21:00:00,3,18.04,100,13.0,16,88
2012-03-24 22:00:00,3,18.04,100,17.0,12,71
2012-03-24 23:00:00,2,18.04,94,19.0,17,88
2012-03-25 00:00:00,2,18.04,94,19.0,18,62
2012-03-25 01:00:00,2,17.22,100,17.0,24,65
2012-03-25 02:00:00,3,17.22,100,20.0,6,29
2012-03-25 03:00:00,3,17.22,94,20.0,8,10
2012-03-25 04:00:00,2,17.22,94,22.0,1,7
2012-03-25 05:00:00,2,16.4,100,17.0,0,6
2012-03-25 06:00:00,2,16.4,100,17.0,5,13
2012-03-25 07:00:00,2,16.4,94,22.0,14,25
2012-03-25 08:00:00,2,16.4,94,22.0,21,68
2012-03-25 09:00:00,2,16.4,94,17.0,26,92
2012-03-25 10:00:00,2,16.4,87,22.0,78,172
2012-03-25 11:00:00,2,16.4,94,17.0,106,217
2012-03-25 12:00:00,2,16.4,94,15.0,122,238
2012-03-25 13:00:00,2,17.22,88,11.0,110,257
2012-03-25 14:00:00,2,18.04,88,11.0,123,291
2012-03-25 15:00:00,2,18.04,88,13.0,139,282
2012-03-25 16:00:00,1,19.68,77,0.0,153,339
2012-03-25 17:00:00,1,20.5,72,6.0,146,273
2012-03-25 18:00:00,1,20.5,72,6.0,202,289
2012-03-25 19:00:00,1,20.5,72,17.0,114,261
2012-03-25 20:00:00,1,19.68,77,15.0,63,196
2012-03-25 21:00:00,1,19.68,77,11.0,25,124
2012-03-25 22:00:00,1,18.86,82,9.0,19,92
2012-03-25 23:00:00,1,19.68,82,9.0,9,56
2012-03-26 00:00:00,2,19.68,82,11.0,10,23
2012-03-26 01:00:00,1,19.68,82,17.0,18,10
2012-03-26 02:00:00,1,18.86,88,15.0,14,6
2012-03-26 03:00:00,1,18.86,82,13.0,0,1
2012-03-26 04:00:00,1,18.04,82,11.0,0,4
2012-03-26 05:00:00,1,18.04,77,11.0,0,36
2012-03-26 06:00:00,1,17.22,82,13.0,7,110
2012-03-26 07:00:00,1,18.04,72,13.0,15,355
2012-03-26 08:00:00,1,18.04,62,15.0,32,625
2012-03-26 09:00:00,1,18.86,47,19.0,37,245
2012-03-26 10:00:00,1,20.5,36,39.0,55,98
2012-03-26 11:00:00,1,19.68,31,39.0,47,131
2012-03-26 12:00:00,1,19.68,33,35.0,63,216
2012-03-26 13:00:00,1,19.68,29,46.0,79,222
2012-03-26 14:00:00,1,19.68,33,30.0,58,159
2012-03-26 15:00:00,1,19.68,29,41.0,66,157
2012-03-26 16:00:00,1,19.68,25,43.0,60,245
2012-03-26 17:00:00,1,18.86,24,30.0,65,599
2012-03-26 18:00:00,1,18.04,26,30.0,90,594
2012-03-26 19:00:00,1,17.22,24,24.0,41,417
2012-03-26 20:00:00,1,16.4,26,35.0,12,209
2012-03-26 21:00:00,1,15.58,25,33.0,11,175
2012-03-26 22:00:00,1,14.76,25,24.0,13,80
2012-03-26 23:00:00,1,13.94,25,35.0,2,46
2012-03-27 00:00:00,1,13.12,26,35.0,1,9
2012-03-27 01:00:00,1,12.3,26,31.0,1,4
2012-03-27 02:00:00,1,10.66,30,20.0,1,6
2012-03-27 03:00:00,1,10.66,30,22.0,0,4
2012-03-27 04:00:00,1,9.84,32,24.0,0,3
2012-03-27 05:00:00,1,9.02,37,19.0,1,16
2012-03-27 06:00:00,1,9.02,37,13.0,5,96
2012-03-27 07:00:00,1,9.02,37,13.0,9,277
2012-03-27 08:00:00,1,9.02,37,20.0,14,567
2012-03-27 09:00:00,1,9.84,38,13.0,8,259
2012-03-27 10:00:00,1,10.66,35,15.0,20,118
2012-03-27 11:00:00,1,12.3,31,11.0,34,141
2012-03-27 12:00:00,1,13.12,31,11.0,34,186
2012-03-27 13:00:00,1,14.76,27,0.0,46,165
2012-03-27 14:00:00,1,16.4,24,9.0,37,147
2012-03-27 15:00:00,1,17.22,20,0.0,42,158
2012-03-27 16:00:00,1,17.22,20,0.0,38,267
2012-03-27 17:00:00,1,18.04,16,0.0,72,542
2012-03-27 18:00:00,1,17.22,17,6.0,67,577
2012-03-27 19:00:00,1,17.22,17,0.0,40,377
2012-03-27 20:00:00,1,17.22,17,6.0,28,266
2012-03-27 21:00:00,1,14.76,37,11.0,21,200
2012-03-27 22:00:00,1,14.76,37,9.0,7,127
2012-03-27 23:00:00,1,14.76,37,13.0,5,59
2012-03-28 00:00:00,1,14.76,40,19.0,1,29
2012-03-28 01:00:00,1,14.76,46,20.0,0,8
2012-03-28 02:00:00,1,13.94,49,20.0,0,3
2012-03-28 03:00:00,1,13.94,42,22.0,1,4
2012-03-28 04:00:00,1,14.76,43,20.0,1,0
2012-03-28 05:00:00,1,14.76,43,20.0,2,38
2012-03-28 06:00:00,1,14.76,46,24.0,4,111
2012-03-28 07:00:00,1,14.76,46,22.0,10,348
2012-03-28 08:00:00,1,15.58,46,24.0,19,639
2012-03-28 09:00:00,1,16.4,43,30.0,16,298
2012-03-28 10:00:00,1,18.86,41,28.0,33,140
2012-03-28 11:00:00,1,20.5,42,26.0,54,168
2012-03-28 12:00:00,2,22.14,39,24.0,50,218
2012-03-28 13:00:00,1,22.96,43,22.0,60,213
2012-03-28 14:00:00,1,25.42,38,24.0,52,169
2012-03-28 15:00:00,2,25.42,41,20.0,47,152
2012-03-28 16:00:00,3,25.42,43,6.0,51,170
2012-03-28 17:00:00,1,24.6,60,15.0,72,532
2012-03-28 18:00:00,1,24.6,60,15.0,61,580
2012-03-28 19:00:00,1,24.6,56,13.0,41,415
2012-03-28 20:00:00,1,24.6,56,20.0,38,324
2012-03-28 21:00:00,1,23.78,60,17.0,28,233
2012-03-28 22:00:00,1,22.96,64,9.0,21,151
2012-03-28 23:00:00,1,22.14,68,9.0,12,81
2012-03-29 00:00:00,1,22.14,68,13.0,10,38
2012-03-29 01:00:00,1,22.96,60,9.0,15,18
2012-03-29 02:00:00,1,24.6,28,20.0,0,6
2012-03-29 03:00:00,1,23.78,28,17.0,1,4
2012-03-29 04:00:00,1,21.32,36,17.0,1,8
